id,title,category,mizan_classification,source_note,url,download_status,markdown_path,docx_path,raw_html_path
syrian_lawyer_3356,نموذج و صيغة استئناف مقدم لقاضي الاحالة,طعون / مخاصمة,دعوى > طعون / مخاصمة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%b3%d8%aa%d8%a6%d9%86%d8%a7%d9%81-%d9%85%d9%82%d8%af%d9%85-%d9%84%d9%82%d8%a7%d8%b6%d9%8a-%d8%a7%d9%84%d8%a7%d8%ad%d8%a7%d9%84%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_استئناف_مقدم_لقاضي_الاحالة.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_استئناف_مقدم_لقاضي_الاحالة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3356.html
syrian_lawyer_3366,صيغة استئناف قرار جزائي بشكل عام,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%a7%d8%b3%d8%aa%d8%a6%d9%86%d8%a7%d9%81-%d9%82%d8%b1%d8%a7%d8%b1-%d8%ac%d8%b2%d8%a7%d8%a6%d9%8a-%d8%a8%d8%b4%d9%83%d9%84-%d8%b9%d8%a7%d9%85/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_استئناف_قرار_جزائي_بشكل_عام.md,content/legal_templates/lawsuits_requests/docx/صيغة_استئناف_قرار_جزائي_بشكل_عام.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3366.html
syrian_lawyer_3388,نموذج و صيغة طلب طعن بأمر خطي مقدم لوزير العدل,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%b7%d8%b9%d9%86-%d8%a8%d8%a3%d9%85%d8%b1-%d8%ae%d8%b7%d9%8a-%d9%85%d9%82%d8%af%d9%85-%d9%84%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%b9%d8%af%d9%84/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_طعن_بأمر_خطي_مقدم_لوزير_العدل.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_طعن_بأمر_خطي_مقدم_لوزير_العدل.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3388.html
syrian_lawyer_3391,صيغة طعن بالنقض بشكل عام,طعون / مخاصمة,دعوى > طعون / مخاصمة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b7%d8%b9%d9%86-%d8%a8%d8%a7%d9%84%d9%86%d9%82%d8%b6-%d8%a8%d8%b4%d9%83%d9%84-%d8%b9%d8%a7%d9%85/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_طعن_بالنقض_بشكل_عام.md,content/legal_templates/lawsuits_requests/docx/صيغة_طعن_بالنقض_بشكل_عام.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3391.html
syrian_lawyer_3407,صيغة ونموذج دعوى تخمين عقار مستملك,دعاوى عقارية,دعوى > مدنية > عقارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ae%d9%85%d9%8a%d9%86-%d8%b9%d9%82%d8%a7%d8%b1-%d9%85%d8%b3%d8%aa%d9%85%d9%84%d9%83/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_دعوى_تخمين_عقار_مستملك.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_دعوى_تخمين_عقار_مستملك.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3407.html
syrian_lawyer_3419,صيغة ونموذج دعوى منازعة بالضرائب في سوريا,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d9%85%d9%86%d8%a7%d8%b2%d8%b9%d8%a9-%d8%a8%d8%a7%d9%84%d8%b6%d8%b1%d8%a7%d8%a6%d8%a8/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_دعوى_منازعة_بالضرائب_في_سوريا.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_دعوى_منازعة_بالضرائب_في_سوريا.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3419.html
syrian_lawyer_3468,نموذج و صيغة طلب بيان من دوائر حكومية,طلبات,طلب / إجراء قضائي,منسوب / معد من المحامي حازم الجزار بحسب نص الصفحة - يحتاج مراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%a8%d9%8a%d8%a7%d9%86-%d9%85%d9%86-%d8%af%d9%88%d8%a7%d8%a6%d8%b1-%d8%ad%d9%83%d9%88%d9%85%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_بيان_من_دوائر_حكومية.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_بيان_من_دوائر_حكومية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3468.html
syrian_lawyer_3471,صيغة طلب ترقين اشارة حجز تنفيذي,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%aa%d8%b1%d9%82%d9%8a%d9%86-%d8%a7%d8%b4%d8%a7%d8%b1%d8%a9-%d8%ad%d8%ac%d8%b2-%d8%aa%d9%86%d9%81%d9%8a%d8%b0%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_طلب_ترقين_اشارة_حجز_تنفيذي.md,content/legal_templates/lawsuits_requests/docx/صيغة_طلب_ترقين_اشارة_حجز_تنفيذي.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3471.html
syrian_lawyer_3477,نموذج و صيغة طلب تفسير حكم,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%aa%d9%81%d8%b3%d9%8a%d8%b1-%d8%ad%d9%83%d9%85/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_تفسير_حكم.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_تفسير_حكم.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3477.html
syrian_lawyer_3518,صيغة و نموذج دعوى تثبيت حوالة حق مع صيغة العقد,تجاري / مالي,دعوى > تجارية / مالية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d8%ad%d9%88%d8%a7%d9%84%d8%a9-%d8%ad%d9%82/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_دعوى_تثبيت_حوالة_حق_مع_صيغة_العقد.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_دعوى_تثبيت_حوالة_حق_مع_صيغة_العقد.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3518.html
syrian_lawyer_3521,نموذج و صيغة دعوى تثبيت صحة توقيع عقد,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d8%b5%d8%ad%d8%a9-%d8%aa%d9%88%d9%82%d9%8a%d8%b9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_تثبيت_صحة_توقيع_عقد.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_تثبيت_صحة_توقيع_عقد.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3521.html
syrian_lawyer_3544,صيغة طلب تجديد دعوى بعد انقطاع الخصومة,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%aa%d8%ac%d8%af%d9%8a%d8%af-%d8%af%d8%b9%d9%88%d9%89-%d8%a8%d8%b9%d8%af-%d8%a7%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d9%85%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_طلب_تجديد_دعوى_بعد_انقطاع_الخصومة.md,content/legal_templates/lawsuits_requests/docx/صيغة_طلب_تجديد_دعوى_بعد_انقطاع_الخصومة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3544.html
syrian_lawyer_3547,صيغة ونموذج دعوى الغاء تسجيل علامة فارقة,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d9%84%d8%ba%d8%a7%d8%a1-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%b9%d9%84%d8%a7%d9%85%d8%a9-%d9%81%d8%a7%d8%b1%d9%82%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_دعوى_الغاء_تسجيل_علامة_فارقة.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_دعوى_الغاء_تسجيل_علامة_فارقة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3547.html
syrian_lawyer_3570,صيغة دعوى انعدام قرار بسبب اقامتها على ميت,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d9%86%d8%b9%d8%af%d8%a7%d9%85-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%82%d8%a7%d9%85%d8%aa%d9%87%d8%a7-%d8%b9%d9%84%d9%89-%d9%85%d9%8a%d8%aa/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_انعدام_قرار_بسبب_اقامتها_على_ميت.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_انعدام_قرار_بسبب_اقامتها_على_ميت.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3570.html
syrian_lawyer_3573,صيغة دعوى انعدام قرار لاعتلال الخصومة,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d9%86%d8%b9%d8%af%d8%a7%d9%85-%d9%82%d8%b1%d8%a7%d8%b1-%d9%84%d8%a7%d8%b9%d8%aa%d9%84%d8%a7%d9%84-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d9%85%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_انعدام_قرار_لاعتلال_الخصومة.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_انعدام_قرار_لاعتلال_الخصومة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3573.html
syrian_lawyer_3590,صيغة و نص دعوى ابطال عقد صلح أجراه محامي,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%a8%d8%b7%d8%a7%d9%84-%d8%b9%d9%82%d8%af-%d8%b5%d9%84%d8%ad-%d8%a3%d8%ac%d8%b1%d8%a7%d9%87-%d9%85%d8%ad%d8%a7%d9%85%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نص_دعوى_ابطال_عقد_صلح_أجراه_محامي.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نص_دعوى_ابطال_عقد_صلح_أجراه_محامي.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3590.html
syrian_lawyer_3600,نموذج و صيغة دعوى ابطال بيع لعلة التدليس,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%a8%d8%b7%d8%a7%d9%84-%d8%a8%d9%8a%d8%b9-%d9%84%d8%b9%d9%84%d8%a9-%d8%a7%d9%84%d8%aa%d8%af%d9%84%d9%8a%d8%b3/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_ابطال_بيع_لعلة_التدليس.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_ابطال_بيع_لعلة_التدليس.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3600.html
syrian_lawyer_3603,نموذج دعوى فسخ تسجيل عقار بسبب الصورية في البيع,دعاوى عقارية,دعوى > مدنية > عقارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d9%81%d8%b3%d8%ae-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%b9%d9%82%d8%a7%d8%b1-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%84%d8%b5%d9%88%d8%b1%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_دعوى_فسخ_تسجيل_عقار_بسبب_الصورية_في_البيع.md,content/legal_templates/lawsuits_requests/docx/نموذج_دعوى_فسخ_تسجيل_عقار_بسبب_الصورية_في_البيع.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3603.html
syrian_lawyer_3606,نموذج وصيغة دعوى ابطال عقد بيع لعلة الغبن في الثمن,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%a8%d8%b7%d8%a7%d9%84-%d8%b9%d9%82%d8%af-%d8%a8%d9%8a%d8%b9-%d9%84%d8%b9%d9%84%d8%a9-%d8%a7%d9%84%d8%ba%d8%a8%d9%86/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_ابطال_عقد_بيع_لعلة_الغبن_في_الثمن.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_ابطال_عقد_بيع_لعلة_الغبن_في_الثمن.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3606.html
syrian_lawyer_3612,صيغة دعوى ابطال التزام لمخالفته النظام العام,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%a8%d8%b7%d8%a7%d9%84-%d8%a7%d9%84%d8%aa%d8%b2%d8%a7%d9%85-%d9%84%d9%85%d8%ae%d8%a7%d9%84%d9%81%d8%aa%d9%87-%d8%a7%d9%84%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d8%b9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_ابطال_التزام_لمخالفته_النظام_العام.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_ابطال_التزام_لمخالفته_النظام_العام.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3612.html
syrian_lawyer_3615,نموذج دعوى ابطال وفسخ تسجيل لعلة مرض الموت,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%a8%d8%b7%d8%a7%d9%84-%d9%88%d9%81%d8%b3%d8%ae-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d9%84%d8%b9%d9%84%d8%a9-%d9%85%d8%b1%d8%b6-%d8%a7%d9%84%d9%85%d9%88%d8%aa/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_دعوى_ابطال_وفسخ_تسجيل_لعلة_مرض_الموت.md,content/legal_templates/lawsuits_requests/docx/نموذج_دعوى_ابطال_وفسخ_تسجيل_لعلة_مرض_الموت.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3615.html
syrian_lawyer_3621,صيغة دعوى اعتراض الغير,طعون / مخاصمة,دعوى > طعون / مخاصمة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d8%a7%d9%84%d8%ba%d9%8a%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_اعتراض_الغير.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_اعتراض_الغير.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3621.html
syrian_lawyer_3630,صيغة دعوى تعتمد على  نظرية ( الظروف الطارئة ),مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%aa%d8%b9%d8%af%d9%8a%d9%84-%d8%b9%d9%82%d8%af-%d9%84%d8%b9%d8%af%d9%85-%d8%aa%d9%88%d8%a7%d8%b2%d9%86-%d8%a7%d9%84%d8%a7%d9%84%d8%aa%d8%b2%d8%a7%d9%85%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d9%82/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_تعتمد_على_نظرية_(_الظروف_الطارئة_).md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_تعتمد_على_نظرية_(_الظروف_الطارئة_).docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3630.html
syrian_lawyer_3636,صيغة دعوى الرجوع عن الهبة,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d9%84%d8%b1%d8%ac%d9%88%d8%b9-%d8%b9%d9%86-%d8%a7%d9%84%d9%87%d8%a8%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_الرجوع_عن_الهبة.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_الرجوع_عن_الهبة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3636.html
syrian_lawyer_3639,نموذج و صيغة طلب رد خبير,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%b1%d8%af-%d8%ae%d8%a8%d9%8a%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_رد_خبير.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_رد_خبير.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3639.html
syrian_lawyer_3650,نموذج و صيغة دعوى تقدير أتعاب محاماة وحجز احتياطي,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a3%d8%aa%d8%b9%d8%a7%d8%a8-%d9%85%d8%ad%d8%a7%d9%85%d8%a7%d8%a9-%d9%88%d8%ad%d8%ac%d8%b2-%d8%a7%d8%ad%d8%aa%d9%8a%d8%a7%d8%b7%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_تقدير_أتعاب_محاماة_وحجز_احتياطي.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_تقدير_أتعاب_محاماة_وحجز_احتياطي.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3650.html
syrian_lawyer_3653,نموذج و صيغة دعوى تعويض عن استحقاق مبيع للغير,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d8%b9%d9%86-%d8%a7%d8%b3%d8%aa%d8%ad%d9%82%d8%a7%d9%82-%d9%85%d8%a8%d9%8a%d8%b9-%d9%84%d9%84%d8%ba%d9%8a%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_تعويض_عن_استحقاق_مبيع_للغير.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_تعويض_عن_استحقاق_مبيع_للغير.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3653.html
syrian_lawyer_3656,نموذج وصيغة دعوى تعويض أضرار سببتها آلية,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1-%d8%b3%d8%a8%d8%a8%d8%aa%d9%87%d8%a7-%d8%a2%d9%84%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_تعويض_أضرار_سببتها_آلية.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_تعويض_أضرار_سببتها_آلية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3656.html
syrian_lawyer_3659,صيغة و نموذج دعوى تعويض أضرار اقتحام عقار,دعاوى عقارية,دعوى > مدنية > عقارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1-%d8%a7%d9%82%d8%aa%d8%ad%d8%a7%d9%85-%d8%b9%d9%82%d8%a7%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_دعوى_تعويض_أضرار_اقتحام_عقار.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_دعوى_تعويض_أضرار_اقتحام_عقار.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3659.html
syrian_lawyer_3665,نموذج و صيغة دعوى تعويض عن انهاء وكالة عن شركة,تجاري / مالي,دعوى > تجارية / مالية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d8%b9%d9%86-%d8%a7%d9%86%d9%87%d8%a7%d8%a1-%d9%88%d9%83%d8%a7%d9%84%d8%a9%d8%b9%d9%86-%d8%b4%d8%b1%d9%83%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_تعويض_عن_انهاء_وكالة_عن_شركة.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_تعويض_عن_انهاء_وكالة_عن_شركة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3665.html
syrian_lawyer_3671,نموذج و صيغة دعوى تعويض عن خطأ طبي,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d8%b9%d9%86-%d8%ae%d8%b7%d8%a3-%d8%b7%d8%a8%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_تعويض_عن_خطأ_طبي.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_تعويض_عن_خطأ_طبي.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3671.html
syrian_lawyer_3677,نموذج و صيغة دعوى مطالبة بمبلغ ناتج عن حوالة حق,تجاري / مالي,دعوى > تجارية / مالية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d9%85%d8%b7%d8%a7%d9%84%d8%a8%d8%a9-%d8%a8%d9%85%d8%a8%d9%84%d8%ba-%d9%86%d8%a7%d8%aa%d8%ac-%d8%b9%d9%86-%d8%ad%d9%88%d8%a7%d9%84%d8%a9-%d8%ad%d9%82/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_دعوى_مطالبة_بمبلغ_ناتج_عن_حوالة_حق.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_دعوى_مطالبة_بمبلغ_ناتج_عن_حوالة_حق.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3677.html
syrian_lawyer_3682,صيغة و نموذج دعوى تعويض متعهد عن زيادة اسعار,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%b9%d9%88%d9%8a%d8%b6-%d9%85%d8%aa%d8%b9%d9%87%d8%af-%d8%b9%d9%86-%d8%b2%d9%8a%d8%a7%d8%af%d8%a9-%d8%a7%d8%b3%d8%b9%d8%a7%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_دعوى_تعويض_متعهد_عن_زيادة_اسعار.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_دعوى_تعويض_متعهد_عن_زيادة_اسعار.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3682.html
